bedrooms,bathroom,surface sft,land surface,price,gross tax,strata fee,build year,type,address,city,district,listing id,url,longitude,latitude
4,2,1393 sqft,-1,"625,000",-1.0,-1.0,-1,House,8 Tsse Fonrouge,Chambly,,18974532,https://www.realtor.ca/real-estate/22468136/8-tsse-fonrouge-chambly,-73.28886178,45.42979594
3,2,3120 sqft,-1,"625,000",-1.0,-1.0,-1,House,132 Rue Ste-Marie,Saint-Louis-de-Gonzague,,20950227,https://www.realtor.ca/real-estate/22020153/132-rue-ste-marie-saint-louis-de-gonzague,-74.00371724,45.21748834
2,2,,-1,"625,000",-1.0,-1.0,-1,House,339 Rue des Échevins,Saint-Jean-sur-Richelieu,,11585260,https://www.realtor.ca/real-estate/22663281/339-rue-des-échevins-saint-jean-sur-richelieu-saint-luc,-73.292961,45.361433
3,2,,-1,"625,000",-1.0,-1.0,-1,House,90 Rue Audubon,Dollard-Des Ormeaux,,9027251,https://www.realtor.ca/real-estate/22594047/90-rue-audubon-dollard-des-ormeaux-east,-73.779757,45.490353
4,2,,-1,"628,000",-1.0,-1.0,-1,House,12179 Av. Colbert,Montréal (Ahuntsic-Cartierville),,17727300,https://www.realtor.ca/real-estate/22109973/12179-av-colbert-montréal-ahuntsic-cartierville-nouveau-bordeaux,-73.70619585,45.537993
5,3,,-1,"628,777",-1.0,-1.0,-1,House,33 Rue des Favoles,Blainville,,17372129,https://www.realtor.ca/real-estate/22622731/33-rue-des-favoles-blainville-south,-73.83821892,45.65534473
5,3,218.8 m2,-1,"629,000",-1.0,-1.0,-1,House,10327 Rue Thomas-Paine,Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,12012330,https://www.realtor.ca/real-estate/22630320/10327-rue-thomas-paine-montréal-rivière-des-prairiespointe-aux-trembles-rivière-des-prairies,-73.55007,45.657672
4,2,,-1,"629,000",-1.0,-1.0,-1,House,1805 Place Jean-Piaget,Laval (Vimont),,15643664,https://www.realtor.ca/real-estate/22646646/1805-place-jean-piaget-laval-vimont-cité-de-la-santé,-73.708446,45.610989
4,2,,-1,"629,000",-1.0,-1.0,-1,House,1361-1359 Rue Pine,Mascouche,,27614185,https://www.realtor.ca/real-estate/22613009/1361-1359-rue-pine-mascouche-mascouche-heights,-73.66725561,45.73453047
3,3,,-1,"629,000",-1.0,-1.0,-1,House,12190 Boul. St-Germain,Montréal (Ahuntsic-Cartierville),,16913594,https://www.realtor.ca/real-estate/22317399/12190-boul-st-germain-montréal-ahuntsic-cartierville-cartierville,-73.711781,45.534226
4,2,,-1,"629,000",-1.0,-1.0,-1,House,8920 Place Rodier,Brossard,,14559036,https://www.realtor.ca/real-estate/22353137/8920-place-rodier-brossard-street-names-r,-73.47503947,45.43929219
4,2,,-1,"629,000",-1.0,-1.0,-1,House,4774 Rue Victoria,Montréal (Lachine),,25876221,https://www.realtor.ca/real-estate/22367593/4774-rue-victoria-montréal-lachine-west,-73.709436,45.442291
4,2,,-1,"629,000",-1.0,-1.0,-1,House,11310 Av. Alfred,Montréal (Montréal-Nord),,16318706,https://www.realtor.ca/real-estate/22535952/11310-av-alfred-montréal-montréal-nord,-73.626705,45.60206
4,2,,-1,"629,000",-1.0,-1.0,-1,House,1805 Place Jean-Piaget,Laval (Vimont),,15643664,https://www.realtor.ca/real-estate/22646646/1805-place-jean-piaget-laval-vimont-cité-de-la-santé,-73.708446,45.610989
4,2,,-1,"629,000",-1.0,-1.0,-1,House,1361-1359 Rue Pine,Mascouche,,27614185,https://www.realtor.ca/real-estate/22613009/1361-1359-rue-pine-mascouche-mascouche-heights,-73.66725561,45.73453047
5,2,,-1,"629,000",-1.0,-1.0,-1,House,181 Rue de l'Ermitage,Laval (Chomedey),,9211264,https://www.realtor.ca/real-estate/22529602/181-rue-de-lermitage-laval-chomedey-others,-73.755611,45.527291
2,2,,-1,"629,000",-1.0,-1.0,-1,House,418 Rue du Blizzard,Saint-Jean-sur-Richelieu,,27338533,https://www.realtor.ca/real-estate/22372234/418-rue-du-blizzard-saint-jean-sur-richelieu-saint-luc,-73.31088431,45.36035182
7,4,3102 sqft,-1,"629,000",-1.0,-1.0,-1,House,1202 Rue Maria,Laval (Chomedey),,12349586,https://www.realtor.ca/real-estate/22251066/1202-rue-maria-laval-chomedey-others,-73.757774,45.542025
5,2,,-1,"629,900",-1.0,-1.0,-1,House,3461 7e Avenue,Laval (Laval-Ouest),,10244854,https://www.realtor.ca/real-estate/22169834/3461-7e-avenue-laval-laval-ouest,-73.880242,45.541807
6,2,,-1,"629,900",-1.0,-1.0,-1,House,7 Place de l'Archipel,Bois-des-Filion,,10538345,https://www.realtor.ca/real-estate/22605758/7-place-de-larchipel-bois-des-filion,-73.7690257,45.67608284
6,2,,-1,"629,900",-1.0,-1.0,-1,House,40 Rue des Cygnes,Saint-Basile-le-Grand,,25219344,https://www.realtor.ca/real-estate/22655661/40-rue-des-cygnes-saint-basile-le-grand-village,-73.28091644,45.50882559
4,2,,-1,"629,900",-1.0,-1.0,-1,House,Rue Léon-Bloy O.,La Prairie,,21255642,https://www.realtor.ca/real-estate/22462053/rue-léon-bloy-o-la-prairie-le-christ-roi,-73.51095037,45.40471013
4,2,,-1,"629,900",-1.0,-1.0,-1,House,1557 Rue du Roi Arthur,Repentigny (Repentigny),,23690922,https://www.realtor.ca/real-estate/22619862/1557-rue-du-roi-arthur-repentigny-repentigny,-73.438599,45.782575
4,2,,-1,"629,900",-1.0,-1.0,-1,House,140 Rue St-Mathieu,Saint-Mathieu-de-Beloeil,,27168446,https://www.realtor.ca/real-estate/21701255/140-rue-st-mathieu-saint-mathieu-de-beloeil,-73.2818354,45.57467896
4,2,,-1,"630,000",-1.0,-1.0,-1,House,112 Rue de Berne,Kirkland,,17180280,https://www.realtor.ca/real-estate/22298222/112-rue-de-berne-kirkland-north-west,-73.871863,45.449805
4,2,2200 sqft,-1,"631,571",-1.0,-1.0,-1,House,Rue des Cerisiers,Vaudreuil-Dorion,,25484282,https://www.realtor.ca/real-estate/21907608/rue-des-cerisiers-vaudreuil-dorion-vaudreuil-west,-74.12764063,45.43042453
4,2,2520 sqft,-1,"633,917",-1.0,-1.0,-1,House,61 43e Avenue,Pincourt,,9561179,https://www.realtor.ca/real-estate/22523261/61-43e-avenue-pincourt,-73.976877,45.357529
5,2,194.4 m2,-1,"634,000",-1.0,-1.0,-1,House,6449 Rue de l'Aiglon,Laval (Sainte-Rose),,21053142,https://www.realtor.ca/real-estate/22211323/6449-rue-de-laiglon-laval-sainte-rose-champfleury,-73.77620525,45.59098878
6,3,,-1,"635,000",-1.0,-1.0,-1,House,7 5e Rue,Montréal (Pierrefonds-Roxboro),,11604070,https://www.realtor.ca/real-estate/22566772/7-5e-rue-montréal-pierrefonds-roxboro-roxboro,-73.815718,45.50995
4,2,,-1,"637,000",-1.0,-1.0,-1,House,42 Rue du St-Laurent,Varennes,,26571892,https://www.realtor.ca/real-estate/21748662/42-rue-du-st-laurent-varennes,-73.43629602,45.66874153
4,2,1431 sqft,-1,"637,000",-1.0,-1.0,-1,House,297 Rue Bédard,Saint-Colomban,,13694851,https://www.realtor.ca/real-estate/22629972/297-rue-bédard-saint-colomban,-74.09882288,45.75227473
4,2,,-1,"638,000",-1.0,-1.0,-1,House,225 Rue Hébert,Saint-Constant,,10452610,https://www.realtor.ca/real-estate/22623556/225-rue-hébert-saint-constant,-73.57785372,45.36696551
2,2,,-1,"639,000",-1.0,-1.0,-1,House,332 Rue Jean-Talon,Saint-Jean-sur-Richelieu,,27427663,https://www.realtor.ca/real-estate/22052356/332-rue-jean-talon-saint-jean-sur-richelieu-saint-luc,-73.258498,45.379235
3,2,,-1,"639,000",-1.0,-1.0,-1,House,5061 Rue Laurin,Montréal (Pierrefonds-Roxboro),,12882996,https://www.realtor.ca/real-estate/22314509/5061-rue-laurin-montréal-pierrefonds-roxboro-pierrefondseast,-73.776853,45.50724
4,2,194.8 m2,-1,"639,000",-1.0,-1.0,-1,House,5128 Av. Charlevoix,Laval (Chomedey),,15342364,https://www.realtor.ca/real-estate/22529078/5128-av-charlevoix-laval-chomedey-others,-73.777067,45.53317
5,2,,-1,"639,000",-1.0,-1.0,-1,House,891 Rue St-Michel,Longueuil (Le Vieux-Longueuil),,22123523,https://www.realtor.ca/real-estate/22419646/891-rue-st-michel-longueuil-le-vieux-longueuil-bellerive,-73.48077925,45.54072748
5,2,,-1,"639,000",-1.0,-1.0,-1,House,5587 Av. Glencrest,Côte-Saint-Luc,,18922377,https://www.realtor.ca/real-estate/22529678/5587-av-glencrest-côte-saint-luc,-73.65535,45.472254
4,2,,-1,"639,000",-1.0,-1.0,-1,House,13285 Rue Huntington,Montréal (Pierrefonds-Roxboro),,11428733,https://www.realtor.ca/real-estate/22565992/13285-rue-huntington-montréal-pierrefonds-roxboro-pierrefondscentral-east,-73.850316,45.508622
5,3,2098 sqft,-1,"639,000",-1.0,-1.0,-1,House,29 Rue de l'Écluse,Pointe-des-Cascades,,21456385,https://www.realtor.ca/real-estate/22396113/29-rue-de-lécluse-pointe-des-cascades,-73.9709647,45.33448988
5,2,,-1,"639,800",-1.0,-1.0,-1,House,3236 Rue Pierre-Thomas-Hurteau,Longueuil (Saint-Hubert),,24334935,https://www.realtor.ca/real-estate/22190824/3236-rue-pierre-thomas-hurteau-longueuil-saint-hubert-parc-de-la-cité,-73.40164,45.48433
4,2,,-1,"639,800",-1.0,-1.0,-1,House,53 Rue Belcourt,Dollard-Des Ormeaux,,23545803,https://www.realtor.ca/real-estate/22545298/53-rue-belcourt-dollard-des-ormeaux-central,-73.819032,45.495487
4,2,,-1,"639,900",-1.0,-1.0,-1,House,42 Rue des Cortinaires,Blainville,,20525022,https://www.realtor.ca/real-estate/22656810/42-rue-des-cortinaires-blainville-south,-73.83770982,45.65133515
5,3,,-1,"639,900",-1.0,-1.0,-1,House,4209 Rue Rudy,Laval (Fabreville),,19153185,https://www.realtor.ca/real-estate/22666535/4209-rue-rudy-laval-fabreville-west,-73.837301,45.565303
3,2,,-1,"639,900",-1.0,-1.0,-1,House,8650 Rue Rosario-Bayeur,Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,26184758,https://www.realtor.ca/real-estate/22663175/8650-rue-rosario-bayeur-montréal-rivière-des-prairiespointe-aux-trembles-rivière-des-prairies,-73.581297,45.641309
5,2,,-1,"639,900",-1.0,-1.0,-1,House,1560 Boul. Mattawa,Laval (Fabreville),,19923965,https://www.realtor.ca/real-estate/21995092/1560-boul-mattawa-laval-fabreville-east,-73.82095513,45.59874204
5,2,,-1,"640,000",-1.0,-1.0,-1,House,400 Rue De Mésy,Saint-Bruno-de-Montarville,,23567783,https://www.realtor.ca/real-estate/22431378/400-rue-de-mésy-saint-bruno-de-montarville,-73.36732663,45.53839938
5,3,185.6 m2,-1,"640,000",-1.0,-1.0,-1,House,176 Crois. de l'Arcade,Laval (Chomedey),,22384147,https://www.realtor.ca/real-estate/22384282/176-crois-de-larcade-laval-chomedey-others,-73.754902,45.527111
5,2,,-1,"640,000",-1.0,-1.0,-1,House,84 Rue Principale,Saint-Basile-le-Grand,,11425310,https://www.realtor.ca/real-estate/21896777/84-rue-principale-saint-basile-le-grand-montagne,-73.27754988,45.53716687
3,2,1682 sqft,-1,"640,701",-1.0,-1.0,-1,House,606 Rue Denise-Collette,Sainte-Julie,,27426409,https://www.realtor.ca/real-estate/22571321/606-rue-denise-collette-sainte-julie-de-la-vallée,-73.29667323,45.59971112
4,2,,-1,"642,600",-1.0,-1.0,-1,House,32-34 Ch. du Bord-de-l'Eau,Laval (Sainte-Dorothée),,20786308,https://www.realtor.ca/real-estate/21656362/32-34-ch-du-bord-de-leau-laval-sainte-dorothée-east-islemère,-73.777264,45.521279
3,2,136.4 m2,-1,"644,900",-1.0,-1.0,-1,House,2890 Rue du Valais,Laval (Auteuil),,14075974,https://www.realtor.ca/real-estate/22501818/2890-rue-du-valais-laval-auteuil-seigneurie-bellerose,-73.753572,45.61584
4,2,,-1,"645,000",-1.0,-1.0,-1,House,44 Rue Daubigny,Candiac,,21857792,https://www.realtor.ca/real-estate/22561910/44-rue-daubigny-candiac,-73.49918072,45.37676556
5,2,,-1,"645,000",-1.0,-1.0,-1,House,959 Rue Delacroix,Repentigny (Repentigny),,27550388,https://www.realtor.ca/real-estate/22646905/959-rue-delacroix-repentigny-repentigny,-73.4468653,45.7727094
4,2,,-1,"645,000",-1.0,-1.0,-1,House,865 53e Avenue,Montréal (Lachine),,24328589,https://www.realtor.ca/real-estate/22512589/865-53e-avenue-montréal-lachine-west,-73.718156,45.446711
2,2,,-1,"645,000",-1.0,-1.0,-1,House,165 Rue du Damier-Argenté,La Prairie,,23946694,https://www.realtor.ca/real-estate/22651721/165-rue-du-damier-argenté-la-prairie-symbiocité,-73.468448,45.401577
3,2,,-1,"645,000",-1.0,-1.0,-1,House,9 Rue St-Sulpice E.,Oka,,14113155,https://www.realtor.ca/real-estate/21590065/9-rue-st-sulpice-e-oka,-74.0718827,45.46559878
4,2,,-1,"645,000",-1.0,-1.0,-1,House,264 Av. Champlain,Pointe-Claire,,17159146,https://www.realtor.ca/real-estate/22604844/264-av-champlain-pointe-claire-central-east,-73.792845,45.462205
5,3,,-1,"646,996",-1.0,-1.0,-1,House,490 Rue Potvin,Laval (Auteuil),,21817727,https://www.realtor.ca/real-estate/22458463/490-rue-potvin-laval-auteuil-others,-73.73926,45.62379
4,2,,-1,"647,000",-1.0,-1.0,-1,House,20 42e Avenue,Saint-Eustache,,21175091,https://www.realtor.ca/real-estate/22547458/20-42e-avenue-saint-eustache-east,-73.85870816,45.57467812
3,2,1900 sqft,-1,"647,097",-1.0,-1.0,-1,House,6 142e Avenue,Notre-Dame-de-l'Île-Perrot,,23970451,https://www.realtor.ca/real-estate/21603241/6-142e-avenue-notre-dame-de-lîle-perrot,-73.904383,45.35072712
4,2,2347 sqft,-1,"647,097",-1.0,-1.0,-1,House,2 142e Avenue,Notre-Dame-de-l'Île-Perrot,,12939121,https://www.realtor.ca/real-estate/21588569/2-142e-avenue-notre-dame-de-lîle-perrot,-73.90438736,45.35078495
4,2,1606.5 sqft,-1,"648,000",-1.0,-1.0,-1,House,358 Rue Delinelle,Montréal (Le Sud-Ouest),,17824630,https://www.realtor.ca/real-estate/22605434/358-rue-delinelle-montréal-le-sud-ouest-saint-henripetite-bourgogne,-73.587886,45.472857
4,2,,-1,"648,000",-1.0,-1.0,-1,House,1243 Rue Léopold-Labonville,Laval (Sainte-Rose),,14784599,https://www.realtor.ca/real-estate/22617759/1243-rue-léopold-labonville-laval-sainte-rose-valjardins-ste-rose,-73.775982,45.61937
5,2,1101.15 sqft,-1,"648,000",-1.0,-1.0,-1,House,237 Rue Tait,Montréal (Saint-Laurent),,10826030,https://www.realtor.ca/real-estate/22453593/237-rue-tait-montréal-saint-laurent-saint-laurent-west,-73.67543353,45.50200998
4,2,,-1,"649,000",-1.0,-1.0,-1,House,4240 Rue Sylvio,Laval (Fabreville),,11702516,https://www.realtor.ca/real-estate/22612599/4240-rue-sylvio-laval-fabreville-west,-73.838619,45.564774
5,2,,-1,"649,000",-1.0,-1.0,-1,House,175 Av. de la Présentation,Dorval,,26511357,https://www.realtor.ca/real-estate/22619696/175-av-de-la-présentation-dorval-south-east,-73.735752,45.440707
4,2,,-1,"649,000",-1.0,-1.0,-1,House,1438 Boul. Sunnybrooke,Dollard-Des Ormeaux,,27506219,https://www.realtor.ca/real-estate/22577679/1438-boul-sunnybrooke-dollard-des-ormeaux-east,-73.778244,45.492391
4,2,,-1,"649,000",-1.0,-1.0,-1,House,261 Av. Ste-Claire,Pointe-Claire,,25889956,https://www.realtor.ca/real-estate/22532045/261-av-ste-claire-pointe-claire-south-west,-73.82402,45.434264
5,2,1355 sqft,-1,"649,000",-1.0,-1.0,-1,House,635 Place Villars,Brossard,,23605715,https://www.realtor.ca/real-estate/22460645/635-place-villars-brossard-street-names-v,-73.49300071,45.47375386
4,2,,-1,"649,000",-1.0,-1.0,-1,House,1905 Route Édouard-VII,Saint-Philippe,,26487066,https://www.realtor.ca/real-estate/22470356/1905-route-édouard-vii-saint-philippe,-73.48288784,45.37006013
4,2,,-1,"649,000",-1.0,-1.0,-1,House,72 Ch. du Tour,Laval (Sainte-Dorothée),,9558244,https://www.realtor.ca/real-estate/22447487/72-ch-du-tour-laval-sainte-dorothée-îles-laval,-73.85707,45.520102
5,3,,-1,"649,000",-1.0,-1.0,-1,House,9 Crois. du Vallon,Terrebonne (Lachenaie),,23154080,https://www.realtor.ca/real-estate/22606740/9-crois-du-vallon-terrebonne-lachenaie-golf-du-boisé,-73.62444876,45.7195154
6,3,,-1,"649,000",-1.0,-1.0,-1,House,188 Rue du Relais,Terrebonne (Lachenaie),,24837888,https://www.realtor.ca/real-estate/22654547/188-rue-du-relais-terrebonne-lachenaie-carrefour-des-fleurs,-73.52181897,45.70407144
4,2,,-1,"649,000",-1.0,-1.0,-1,House,717 Rue du Grand-Duc,Mont-Saint-Hilaire,,28022541,https://www.realtor.ca/real-estate/22640483/717-rue-du-grand-duc-mont-saint-hilaire,-73.170141,45.574514
4,3,,-1,"649,000",-1.0,-1.0,-1,House,588 Boul. Goineau,Laval (Pont-Viau),,11771026,https://www.realtor.ca/real-estate/22600232/588-boul-goineau-laval-pont-viau,-73.691248,45.577764
5,2,2000 sqft,-1,"649,000",-1.0,-1.0,-1,House,6582Z-6584Z Rue Hurteau,Montréal (Le Sud-Ouest),,12036055,https://www.realtor.ca/real-estate/22533610/6582z-6584z-rue-hurteau-montréal-le-sud-ouest-saint-paulémard,-73.59886,45.452146
3,2,1609 sqft,-1,"649,000",-1.0,-1.0,-1,House,493 Av. Donegani,Pointe-Claire,,17810424,https://www.realtor.ca/real-estate/22474973/493-av-donegani-pointe-claire-central-west,-73.817828,45.4439958
3,2,,-1,"649,000",-1.0,-1.0,-1,House,615 49e Avenue,Montréal (Lachine),,18282095,https://www.realtor.ca/real-estate/22594062/615-49e-avenue-montréal-lachine-west,-73.711281,45.442627
5,2,,-1,"649,000",-1.0,-1.0,-1,House,1605 Rue de la Mastigouche,Repentigny (Repentigny),,15649708,https://www.realtor.ca/real-estate/22611477/1605-rue-de-la-mastigouche-repentigny-repentigny,-73.427954,45.783411
4,2,,-1,"649,000",-1.0,-1.0,-1,House,659 Rue des Vignobles,Rosemère,,18559720,https://www.realtor.ca/real-estate/22660567/659-rue-des-vignobles-rosemère,-73.785092,45.656297
4,2,1985 sqft,-1,"649,000",-1.0,-1.0,-1,House,174Z Boul. Quinn,Longueuil (Le Vieux-Longueuil),,13922217,https://www.realtor.ca/real-estate/22591870/174z-boul-quinn-longueuil-le-vieux-longueuil-vieux-longueuil,-73.51284573,45.53345003
4,2,243.41 m2,-1,"649,000",-1.0,-1.0,-1,House,114 28e Avenue,Deux-Montagnes,,24909777,https://www.realtor.ca/real-estate/22353194/114-28e-avenue-deux-montagnes-north,-73.90898235,45.53170162
3,3,,-1,"649,000",-1.0,-1.0,-1,House,154 Westcroft Road,Beaconsfield,,26787747,https://www.realtor.ca/real-estate/22155461/154-westcroft-road-beaconsfield-sherwood-north-west,-73.86297716,45.4318428
4,2,,-1,"649,000",-1.0,-1.0,-1,House,1143 Ch. du Lac-St-Louis,Léry,,28023370,https://www.realtor.ca/real-estate/21646374/1143-ch-du-lac-st-louis-léry,-73.806101,45.345489
4,2,,-1,"649,000",-1.0,-1.0,-1,House,5245 Rg des Soixante,Saint-Jean-Baptiste,,19833417,https://www.realtor.ca/real-estate/22232420/5245-rg-des-soixante-saint-jean-baptiste,-73.1182025,45.46815584
3,2,,-1,"649,000",-1.0,-1.0,-1,House,5086 Rue Ste-Clotilde,Montréal (Le Sud-Ouest),,15907672,https://www.realtor.ca/real-estate/22074491/5086-rue-ste-clotilde-montréal-le-sud-ouest-saint-henripetite-bourgogne,-73.592441,45.470228
4,2,,-1,"649,000",-1.0,-1.0,-1,House,1439 Rue Palerme,Brossard,,10149477,https://www.realtor.ca/real-estate/22256330/1439-rue-palerme-brossard-street-names-p,-73.477237,45.472491
4,3,,-1,"649,000",-1.0,-1.0,-1,House,930 Ch. Rhéaume,Saint-Michel,,24064636,https://www.realtor.ca/real-estate/22296815/930-ch-rhéaume-saint-michel,-73.5891443,45.24868925
9,3,,-1,"649,000",-1.0,-1.0,-1,House,30 Rue Fortier,Saint-Étienne-de-Beauharnois,,12274167,https://www.realtor.ca/real-estate/22177217/30-rue-fortier-saint-étienne-de-beauharnois,-73.91502532,45.25205267
3,2,,-1,"649,000",-1.0,-1.0,-1,House,1123 Rue du Geai-Bleu,Saint-Jérôme,,13065899,https://www.realtor.ca/real-estate/22304834/1123-rue-du-geai-bleu-saint-jérôme-bellefeuille,-74.03860029,45.75862844
4,3,,-1,"649,000",-1.0,-1.0,-1,House,2441 Boul. Perrot,Notre-Dame-de-l'Île-Perrot,,27535712,https://www.realtor.ca/real-estate/22665591/2441-boul-perrot-notre-dame-de-lîle-perrot,-73.91911311,45.3565613
4,2,3072 sqft,-1,"649,000",-1.0,-1.0,-1,House,620A Boul. Cardinal-Léger,Pincourt,,19295787,https://www.realtor.ca/real-estate/21394255/620a-boul-cardinal-léger-pincourt,-73.98374735,45.36506583
3,2,,-1,"649,000",-1.0,-1.0,-1,House,268 Rg Ste-Germaine,Oka,,16894094,https://www.realtor.ca/real-estate/21508328/268-rg-ste-germaine-oka,-74.085418,45.514366
4,2,,-1,"649,000",-1.0,-1.0,-1,House,1255 Rue Dalaire,Saint-Hyacinthe,,18431629,https://www.realtor.ca/real-estate/21922514/1255-rue-dalaire-saint-hyacinthe-bourg-jolibois-joli,-72.9491361,45.64225914
3,2,393.6 m2,-1,"649,000",-1.0,-1.0,-1,House,276 Av. des Vignes,Montréal (L'Île-Bizard/Sainte-Geneviève),,14223206,https://www.realtor.ca/real-estate/22440122/276-av-des-vignes-montréal-lîle-bizardsainte-geneviève-lîle-bizard,-73.861803,45.515453
4,2,,-1,"649,000",-1.0,-1.0,-1,House,2060-2060B Boul. de la Concorde E.,Laval (Duvernay),,16388942,https://www.realtor.ca/real-estate/22514369/2060-2060b-boul-de-la-concorde-e-laval-duvernay-others,-73.675345,45.582679
3,2,1910 sqft,-1,"649,000",-1.0,-1.0,-1,House,9242 Rue d'Ukraine,Montréal (Saint-Léonard),,10936022,https://www.realtor.ca/real-estate/22523964/9242-rue-dukraine-montréal-saint-léonard,-73.621537,45.584274
3,2,,-1,"649,000",-1.0,-1.0,-1,House,1489 Rue Tardivel,Laval (Auteuil),,18928907,https://www.realtor.ca/real-estate/22538743/1489-rue-tardivel-laval-auteuil-others,-73.754875,45.624917
5,2,,-1,"649,000",-1.0,-1.0,-1,House,79 Rue du Manoir,Pointe-des-Cascades,,11053078,https://www.realtor.ca/real-estate/22648516/79-rue-du-manoir-pointe-des-cascades,-73.98123066,45.32952855
3,2,,-1,"649,000",-1.0,-1.0,-1,House,154 Ch. de la Grande-Côte,Rosemère,,28466112,https://www.realtor.ca/real-estate/21966652/154-ch-de-la-grande-côte-rosemère,-73.80031,45.62694
4,2,,-1,"649,000",-1.0,-1.0,-1,House,20 Av. Alexandre,Candiac,,23368071,https://www.realtor.ca/real-estate/22376608/20-av-alexandre-candiac,-73.50473196,45.38293632
6,2,,-1,"649,000",-1.0,-1.0,-1,House,8 Rue Joseph-Bepka,Blainville,,19486093,https://www.realtor.ca/real-estate/22616820/8-rue-joseph-bepka-blainville-north,-73.882317,45.669297
5,2,,-1,"649,000",-1.0,-1.0,-1,House,9 Place de Couvonges,Lorraine,,12810683,https://www.realtor.ca/real-estate/22654676/9-place-de-couvonges-lorraine,-73.76634869,45.66480495
